*s jakou četností se liší slova s rozdílem jednoho písmena
*tabulka četností sestupně 
*typ vztahu	četnost v procentech
*tato dvojice slov není nijak příbuzná	86.14886731391586
*rodičem v tom vztahu je slovo neobsahující zkoumané 'h'	8.30636461704423
*rodičem v tomto vztahu je slovo obsahující 'h' navíc	5.501618122977346
*tato dvojice slov je příbuzná, ale ne napřímo	0.043149946062567425
*
*tato dvojice slov není nijak příbuzná
*chybí hrana	slovo	slovo
chybí hrana	zhasivší	zasivší
chybí hrana	zhasnout	zasnout
chybí hrana	zhasnutost	zasnutost
chybí hrana	zhasnutí	zasnutí
chybí hrana	zhasnutý	zasnutý
chybí hrana	zhasnutě	zasnutě
chybí hrana	zhasnuvší	zasnuvší
chybí hrana	zhavarovací	zavarovací
chybí hrana	zhavarovanost	zavarovanost
chybí hrana	zhavarovaný	zavarovaný
chybí hrana	zhavarovaně	zavarovaně
chybí hrana	zhavarovat	zavarovat
chybí hrana	zhavarovatelnost	zavarovatelnost
chybí hrana	zhavarovatelný	zavarovatelný
chybí hrana	zhavarovatelně	zavarovatelně
chybí hrana	zhavarovavší	zavarovavší
chybí hrana	zhavarování	zavarování
chybí hrana	zhavarovávací	zavarovávací
chybí hrana	zhavarovávající	zavarovávající
chybí hrana	zhavarovávanost	zavarovávanost
chybí hrana	zhavarovávaný	zavarovávaný
chybí hrana	zhavarovávaně	zavarovávaně
chybí hrana	zhavarovávat	zavarovávat
chybí hrana	zhavarovávatelnost	zavarovávatelnost
chybí hrana	zhavarovávatelný	zavarovávatelný
chybí hrana	zhavarovávatelně	zavarovávatelně
chybí hrana	zhavarovávání	zavarovávání
chybí hrana	zhladit	zladit
chybí hrana	zhladitelnost	zladitelnost
chybí hrana	zhladitelný	zladitelný
chybí hrana	zhladitelně	zladitelně
chybí hrana	zhladivší	zladivší
chybí hrana	zhlazenost	zlazenost
chybí hrana	zhlazení	zlazení
chybí hrana	zhlazený	zlazený
chybí hrana	zhlazeně	zlazeně
chybí hrana	zhloupitelnost	zloupitelnost
chybí hrana	zhloupitelný	zloupitelný
chybí hrana	zhloupitelně	zloupitelně
chybí hrana	zhlupovací	zlupovací
chybí hrana	zhlupovanost	zlupovanost
chybí hrana	zhlupovaný	zlupovaný
chybí hrana	zhlupovaně	zlupovaně
chybí hrana	zhlupovat	zlupovat
chybí hrana	zhlupovatelnost	zlupovatelnost
chybí hrana	zhlupovatelný	zlupovatelný
chybí hrana	zhlupovatelně	zlupovatelně
chybí hrana	zhlupování	zlupování
chybí hrana	zhlupovávací	zlupovávací
chybí hrana	zhlupovávající	zlupovávající
chybí hrana	zhlupovávanost	zlupovávanost
chybí hrana	zhlupovávaný	zlupovávaný
chybí hrana	zhlupovávaně	zlupovávaně
chybí hrana	zhlupovávat	zlupovávat
chybí hrana	zhlupovávatelnost	zlupovávatelnost
chybí hrana	zhlupovávatelný	zlupovávatelný
chybí hrana	zhlupovávatelně	zlupovávatelně
chybí hrana	zhlupovávání	zlupovávání
chybí hrana	zhlupující	zlupující
chybí hrana	zhorka	zorka
chybí hrana	zhranit	zranit
chybí hrana	zhranitelnost	zranitelnost
chybí hrana	zhranitelný	zranitelný
chybí hrana	zhranitelně	zranitelně
chybí hrana	zhranivší	zranivší
chybí hrana	zhraněnost	zraněnost
chybí hrana	zhranění	zranění
chybí hrana	zhraněný	zraněný
chybí hrana	zhraněně	zraněně
chybí hrana	zhraňovací	zraňovací
chybí hrana	zhraňovanost	zraňovanost
chybí hrana	zhraňovaný	zraňovaný
chybí hrana	zhraňovaně	zraňovaně
chybí hrana	zhraňovat	zraňovat
chybí hrana	zhraňovatelnost	zraňovatelnost
chybí hrana	zhraňovatelný	zraňovatelný
chybí hrana	zhraňovatelně	zraňovatelně
chybí hrana	zhraňování	zraňování
chybí hrana	zhraňovávací	zraňovávací
chybí hrana	zhraňovávající	zraňovávající
chybí hrana	zhraňovávanost	zraňovávanost
chybí hrana	zhraňovávaný	zraňovávaný
chybí hrana	zhraňovávaně	zraňovávaně
chybí hrana	zhraňovávat	zraňovávat
chybí hrana	zhraňovávatelnost	zraňovávatelnost
chybí hrana	zhraňovávatelný	zraňovávatelný
chybí hrana	zhraňovávatelně	zraňovávatelně
chybí hrana	zhraňovávání	zraňovávání
chybí hrana	zhraňující	zraňující
chybí hrana	zhrozenost	zrozenost
chybí hrana	zhrození	zrození
chybí hrana	zhrozený	zrozený
chybí hrana	zhrozeně	zrozeně
chybí hrana	zhryznout	zryznout
chybí hrana	zhryznutelnost	zryznutelnost
chybí hrana	zhryznutelný	zryznutelný
chybí hrana	zhryznutelně	zryznutelně
chybí hrana	zhryznutost	zryznutost
chybí hrana	zhryznutí	zryznutí
chybí hrana	zhryznutý	zryznutý
chybí hrana	zhryznutě	zryznutě
chybí hrana	zhryznuvší	zryznuvší
chybí hrana	zhrůznitelnost	zrůznitelnost
chybí hrana	zhrůznitelný	zrůznitelný
chybí hrana	zhrůznitelně	zrůznitelně
chybí hrana	zhrůzněnost	zrůzněnost
chybí hrana	zhrůznění	zrůznění
chybí hrana	zhrůzněný	zrůzněný
chybí hrana	zhrůzněně	zrůzněně
chybí hrana	zhrůznět	zrůznět
chybí hrana	zhubenost	zubenost
chybí hrana	zhubení	zubení
chybí hrana	zhubený	zubený
chybí hrana	zhubeně	zubeně
chybí hrana	zhubit	zubit
chybí hrana	zhubitelnost	zubitelnost
chybí hrana	zhubitelný	zubitelný
chybí hrana	zhubitelně	zubitelně
chybí hrana	zhybák	zybák
chybí hrana	zkrachovací	zkracovací
chybí hrana	zkrachovanost	zkracovanost
chybí hrana	zkrachovaný	zkracovaný
chybí hrana	zkrachovaně	zkracovaně
chybí hrana	zkrachovat	zkracovat
chybí hrana	zkrachovatelnost	zkracovatelnost
chybí hrana	zkrachovatelný	zkracovatelný
chybí hrana	zkrachovatelně	zkracovatelně
chybí hrana	zkrachování	zkracování
chybí hrana	zkrachovávací	zkracovávací
chybí hrana	zkrachovávající	zkracovávající
chybí hrana	zkrachovávanost	zkracovávanost
chybí hrana	zkrachovávaný	zkracovávaný
chybí hrana	zkrachovávaně	zkracovávaně
chybí hrana	zkrachovávat	zkracovávat
chybí hrana	zkrachovávatelnost	zkracovávatelnost
chybí hrana	zkrachovávatelný	zkracovávatelný
chybí hrana	zkrachovávatelně	zkracovávatelně
chybí hrana	zkrachovávání	zkracovávání
chybí hrana	zlehknout	zleknout
chybí hrana	zlehknutelnost	zleknutelnost
chybí hrana	zlehknutelný	zleknutelný
chybí hrana	zlehknutelně	zleknutelně
chybí hrana	zlehknutost	zleknutost
chybí hrana	zlehknutí	zleknutí
chybí hrana	zlehknutý	zleknutý
chybí hrana	zlehknutě	zleknutě
chybí hrana	zlehknuvší	zleknuvší
chybí hrana	zmahnout	zmanout
chybí hrana	zmahnutost	zmanutost
chybí hrana	zmahnutí	zmanutí
chybí hrana	zmahnutý	zmanutý
chybí hrana	zmahnutě	zmanutě
chybí hrana	zmahnuvší	zmanuvší
chybí hrana	zmehnout	zmenout
chybí hrana	zmehnutost	zmenutost
chybí hrana	zmehnutí	zmenutí
chybí hrana	zmehnutý	zmenutý
chybí hrana	zmehnutě	zmenutě
chybí hrana	zmehnuvší	zmenuvší
chybí hrana	zmihnout	zminout
chybí hrana	zmihnutost	zminutost
chybí hrana	zmihnutí	zminutí
chybí hrana	zmihnutý	zminutý
chybí hrana	zmihnutě	zminutě
chybí hrana	zmihnuvší	zminuvší
chybí hrana	znechtít	znectít
chybí hrana	zpikhartile	zpikartile
chybí hrana	zpikhartilost	zpikartilost
chybí hrana	zpikhartilý	zpikartilý
chybí hrana	zpikhartit	zpikartit
chybí hrana	zpikhartivší	zpikartivší
chybí hrana	zpikhartěnost	zpikartěnost
chybí hrana	zpikhartění	zpikartění
chybí hrana	zpikhartěný	zpikartěný
chybí hrana	zpikhartěně	zpikartěně
chybí hrana	ztrhnout	ztrnout
chybí hrana	zvlhčenost	zvlčenost
chybí hrana	zvlhčení	zvlčení
chybí hrana	zvlhčený	zvlčený
chybí hrana	zvlhčeně	zvlčeně
chybí hrana	zvlhčit	zvlčit
chybí hrana	zvlhčitelnost	zvlčitelnost
chybí hrana	zvlhčitelný	zvlčitelný
chybí hrana	zvlhčitelně	zvlčitelně
chybí hrana	zvlhčivší	zvlčivší
chybí hrana	zvrhat	zvrat
chybí hrana	záhrobek	zárobek
chybí hrana	éther	éter
chybí hrana	úhlovost	úlovost
chybí hrana	úhlový	úlový
chybí hrana	úhlově	úlově
chybí hrana	úhrada	úrada
chybí hrana	Černoch	Černoc
chybí hrana	ňuhňající	ňuňající
chybí hrana	ňuhňat	ňuňat
chybí hrana	ňuhňání	ňuňání
chybí hrana	Řehka	Řeka
chybí hrana	Řehkův	Řekův
chybí hrana	Šabach	Šabac
chybí hrana	Šacha	Šaca
chybí hrana	Šajch	Šajc
chybí hrana	Šajchův	Šajcův
chybí hrana	Šehda	Šeda
chybí hrana	Šehdův	Šedův
chybí hrana	Šich	Šic
chybí hrana	Šichův	Šicův
chybí hrana	Šilhanová	Šilanová
chybí hrana	Šilhův	Šilův
chybí hrana	Šolthés	Šoltés
chybí hrana	Šolthésův	Šoltésův
chybí hrana	Šotha	Šota
chybí hrana	Šothův	Šotův
chybí hrana	Španihel	Španiel
chybí hrana	Španihelův	Španielův
chybí hrana	Špilháček	Špiláček
chybí hrana	Špilháčkův	Špiláčkův
chybí hrana	Štech	Štec
chybí hrana	Štechův	Štecův
chybí hrana	Štohl	Štol
chybí hrana	Štohlův	Štolův
chybí hrana	Štáhlová	Štálová
chybí hrana	Šuchman	Šucman
chybí hrana	Šuchmanův	Šucmanův
chybí hrana	Šuhův	Šuův
chybí hrana	šachovací	šacovací
chybí hrana	šachovanost	šacovanost
chybí hrana	šachovaný	šacovaný
chybí hrana	šachovaně	šacovaně
chybí hrana	šachovat	šacovat
chybí hrana	šachovatelnost	šacovatelnost
chybí hrana	šachovatelný	šacovatelný
chybí hrana	šachovatelně	šacovatelně
chybí hrana	šachování	šacování
chybí hrana	šachovávací	šacovávací
chybí hrana	šachovávající	šacovávající
chybí hrana	šachovávanost	šacovávanost
chybí hrana	šachovávaný	šacovávaný
chybí hrana	šachovávaně	šacovávaně
chybí hrana	šachovávat	šacovávat
chybí hrana	šachovávatelnost	šacovávatelnost
chybí hrana	šachovávatelný	šacovávatelný
chybí hrana	šachovávatelně	šacovávatelně
chybí hrana	šachovávání	šacovávání
chybí hrana	šachující	šacující
chybí hrana	šestihrannost	šestirannost
chybí hrana	šestihranný	šestiranný
chybí hrana	šestihranně	šestiranně
chybí hrana	šleh	šle
chybí hrana	Žehrovice	Žerovice
chybí hrana	žehlenost	želenost
chybí hrana	žehlení	želení
chybí hrana	žehlený	želený
chybí hrana	žehleně	želeně
chybí hrana	žehlit	želit
chybí hrana	žehlovací	želovací
chybí hrana	žehlovanost	želovanost
chybí hrana	žehlovaný	želovaný
chybí hrana	žehlovaně	želovaně
chybí hrana	žehlovat	želovat
chybí hrana	žehlovatelnost	želovatelnost
chybí hrana	žehlovatelný	želovatelný
chybí hrana	žehlovatelně	želovatelně
chybí hrana	žehlování	želování
chybí hrana	žehlovávací	želovávací
chybí hrana	žehlovávající	želovávající
chybí hrana	žehlovávanost	želovávanost
chybí hrana	žehlovávaný	želovávaný
chybí hrana	žehlovávaně	želovávaně
chybí hrana	žehlovávat	želovávat
chybí hrana	žehlovávatelnost	želovávatelnost
chybí hrana	žehlovávatelný	želovávatelný
chybí hrana	žehlovávatelně	želovávatelně
chybí hrana	žehlovávání	želovávání
chybí hrana	žehlující	želující
chybí hrana	žehlící	želící
chybí hrana	žehnačka	ženačka
chybí hrana	žehnaččin	ženaččin
chybí hrana	žehnoucí	ženoucí
chybí hrana	žehravost	žeravost
chybí hrana	žehravý	žeravý
chybí hrana	žehravě	žeravě
chybí hrana	žežhulenčin	žežulenčin
chybí hrana	žežhulice	žežulice
chybí hrana	žežhulinka	žežulinka
chybí hrana	žežhulinčin	žežulinčin
chybí hrana	žežhuliččin	žežuliččin
chybí hrana	žežhulka	žežulka
chybí hrana	žežhulčin	žežulčin
chybí hrana	žežhulčí	žežulčí
chybí hrana	žhnoucí	žnoucí
chybí hrana	žhnout	žnout
chybí hrana	žhnutí	žnutí
*
*rodičem v tom vztahu je slovo neobsahující zkoumané 'h'
*hrana	otec	syn
hrana	Achnaton	Achnathon
hrana	Achnatonův	Achnathonův
hrana	Antony	Anthony
hrana	Antonyová	Anthonyová
hrana	Artur	Arthur
hrana	Arturův	Arthurův
hrana	Artusův	Arthusův
hrana	Aston	Asthon
hrana	Astonová	Asthonová
hrana	Astonův	Asthonův
hrana	Atény	Athény
hrana	Atéňan	Athéňan
hrana	Atéňanka	Athéňanka
hrana	Atéňančin	Athéňančin
hrana	Atéňanův	Athéňanův
hrana	Bartolomeu	Bartholomeu
hrana	Bertold	Berthold
hrana	Bertoldová	Bertholdová
hrana	Bertoldův	Bertholdův
hrana	Brigton	Brighton
hrana	Edinburg	Edinburgh
hrana	Etiopie	Ethiopie
hrana	Helmutův	Helmuthův
hrana	Horty	Horthy
hrana	Hyacintův	Hyacinthův
hrana	Ichtyophtirius	Ichtyophthirius
hrana	Ismael	Ishmael
hrana	Ismaelův	Ishmaelův
hrana	Kartago	Karthago
hrana	Katrin	Kathrin
hrana	Katy	Kathy
hrana	Lesoto	Lesotho
hrana	Mammutus	Mammuthus
hrana	Margrethe	Marghrethe
hrana	Martin	Marthin
hrana	Matilda	Mathilda
hrana	Metoděj	Methoděj
hrana	Metodějskost	Methodějskost
hrana	Metodějský	Methodějský
hrana	Metodějův	Methodějův
hrana	Mitridates	Mithridates
hrana	Nortumberland	Northumberland
hrana	Ornitischia	Ornithischia
hrana	Oton	Othon
hrana	Otonův	Othonův
hrana	Rodos	Rhodos
hrana	Rutův	Ruthův
hrana	Samantin	Samanthin
hrana	Theoprastus	Theophrastus
hrana	Theoprastův	Theophrastův
hrana	Trákie	Thrákie
hrana	acetylmethanol	acethylmethanol
hrana	afgánskost	afghánskost
hrana	afgánsky	afghánsky
hrana	afgánský	afghánský
hrana	alfacetylmethanol	alfacethylmethanol
hrana	aminoetylchlorid	aminoethylchlorid
hrana	antocyanovost	anthocyanovost
hrana	antocyanový	anthocyanový
hrana	antocyanově	anthocyanově
hrana	antofág	anthofág
hrana	antofágův	anthofágův
hrana	antokyanidin	anthokyanidin
hrana	antologie	anthologie
hrana	antracen	anthracen
hrana	antracenovost	anthracenovost
hrana	antracenový	anthracenový
hrana	antracenově	anthracenově
hrana	antrachinon	anthrachinon
hrana	antrachinonovost	anthrachinonovost
hrana	antrachinonový	anthrachinonový
hrana	antrachinonově	anthrachinonově
hrana	antranilovost	anthranilovost
hrana	antranilový	anthranilový
hrana	antranilově	anthranilově
hrana	antrax	anthrax
hrana	antropologickost	anthropologickost
hrana	antropologicky	anthropologicky
hrana	antropologický	anthropologický
hrana	antropologie	anthropologie
hrana	antroposofie	anthroposofie
hrana	antropozoonóza	anthropozoonóza
hrana	anturium	anthurium
hrana	artritida	arthritida
hrana	astma	asthma
hrana	aténskost	athénskost
hrana	aténsky	athénsky
hrana	aténský	athénský
hrana	autochtonní	autochthonní
hrana	autochtonně	autochthonně
hrana	bekend	bekhend
hrana	benzyltrimetylamonium	benzyltrimethylamonium
hrana	betacetylmethanol	betacethylmethanol
hrana	bikemaraton	bikemarathon
hrana	chloretyl	chlorethyl
hrana	chlormetyl	chlormethyl
hrana	cholelitiáza	cholelithiáza
hrana	cyklotetrametylentetranitramin	cyklotetramethylentetranitramin
hrana	cyklotymní	cyklothymní
hrana	cyklotymně	cyklothymně
hrana	dekametoniumbromid	dekamethoniumbromid
hrana	deltametrin	deltamethrin
hrana	dietyl	diethyl
hrana	dietylenglykol	diethylenglykol
hrana	dietylenglykoltereftalát	diethylenglykoltereftalát
hrana	dietylester	diethylester
hrana	dietyleter	diethyleter
hrana	dietylthiomočovina	diethylthiomočovina
hrana	diisopropylaminoetyl	diisopropylaminoethyl
hrana	dimetylamin	dimethylamin
hrana	dimetylbenzen	dimethylbenzen
hrana	dimetylbenzylamin	dimethylbenzylamin
hrana	dimetylformamid	dimethylformamid
hrana	dimetylfosfit	dimethylfosfit
hrana	dimetylfosforamidát	dimethylfosforamidát
hrana	dimetylftalát	dimethylftalát
hrana	dimetylketon	dimethylketon
hrana	dimetylpyridin	dimethylpyridin
hrana	dimetylsulfoxid	dimethylsulfoxid
hrana	dimetyltereftalát	dimethyltereftalát
hrana	edinburgskost	edinburghskost
hrana	edinburgsky	edinburghsky
hrana	edinburgský	edinburghský
hrana	epikantus	epikanthus
hrana	erytrinovost	erythrinovost
hrana	erytrinový	erythrinový
hrana	erytrinově	erythrinově
hrana	erytrocyt	erythrocyt
hrana	erytrodextrin	erythrodextrin
hrana	etickost	ethickost
hrana	eticky	ethicky
hrana	etický	ethický
hrana	etik	ethik
hrana	etika	ethika
hrana	etikův	ethikův
hrana	etiopskost	ethiopskost
hrana	etiopsky	ethiopsky
hrana	etiopský	ethiopský
hrana	etnickost	ethnickost
hrana	etnicky	ethnicky
hrana	etnický	ethnický
hrana	etno	ethno
hrana	etnografickost	ethnografickost
hrana	etnograficky	ethnograficky
hrana	etnografický	ethnografický
hrana	etnovlnař	ethnovlnař
hrana	etnovlnařka	ethnovlnařka
hrana	etnovlnařčin	ethnovlnařčin
hrana	etnovlnařův	ethnovlnařův
hrana	etyl	ethyl
hrana	etylacetát	ethylacetát
hrana	etylalkohol	ethylalkohol
hrana	etylační	ethylační
hrana	etylačně	ethylačně
hrana	etylbenzen	ethylbenzen
hrana	etylbenzensulfonan	ethylbenzensulfonan
hrana	etylchlorvinol	ethylchlorvinol
hrana	etylen	ethylen
hrana	etylenchlorhydrin	ethylenchlorhydrin
hrana	etylendiamintetraoctovost	ethylendiamintetraoctovost
hrana	etylendiamintetraoctový	ethylendiamintetraoctový
hrana	etylendiamintetraoctově	ethylendiamintetraoctově
hrana	etylendichlorid	ethylendichlorid
hrana	etylenglykol	ethylenglykol
hrana	etylenglykoldinitrát	ethylenglykoldinitrát
hrana	etylenoxid	ethylenoxid
hrana	etylglykol	ethylglykol
hrana	etylmorfin	ethylmorfin
hrana	etylnatost	ethylnatost
hrana	etylnatý	ethylnatý
hrana	etylrhodanid	ethylrhodanid
hrana	etylthiomočovina	ethylthiomočovina
hrana	etylvanilin	ethylvanilin
hrana	eutanazie	euthanazie
hrana	fenyletylamin	fenylethylamin
hrana	forsytie	forsythie
hrana	glutation	glutathion
hrana	hornotráckost	hornothráckost
hrana	hornotrácky	hornothrácky
hrana	hornotrácký	hornothrácký
hrana	hydrogenortofosforečnan	hydrogenorthofosforečnan
hrana	hypotyreóza	hypothyreóza
hrana	istmickost	isthmickost
hrana	istmicky	isthmicky
hrana	istmický	isthmický
hrana	istmus	isthmus
hrana	karboximetylcelulosa	karboximethylcelulosa
hrana	katolikos	katholikos
hrana	katolikův	katholikův
hrana	korintskost	korinthskost
hrana	korintsky	korinthsky
hrana	korintský	korinthský
hrana	lecitin	lecithin
hrana	litiáza	lithiáza
hrana	litofilní	lithofilní
hrana	litofilně	lithofilně
hrana	litopon	lithopon
hrana	maraton	marathon
hrana	maratoncův	marathoncův
hrana	maratonec	marathonec
hrana	maratonskost	marathonskost
hrana	maratonsky	marathonsky
hrana	maratonský	marathonský
hrana	markrabě	markhrabě
hrana	markraběcí	markhraběcí
hrana	mentol	menthol
hrana	mentolovost	mentholovost
hrana	mentolový	mentholový
hrana	mentolově	mentholově
hrana	metionin	methionin
hrana	metoda	methoda
hrana	metodickost	methodickost
hrana	metodicky	methodicky
hrana	metodický	methodický
hrana	metodika	methodika
hrana	metodistickost	methodistickost
hrana	metodisticky	methodisticky
hrana	metodistický	methodistický
hrana	metoxyl	methoxyl
hrana	metyl	methyl
hrana	metylace	methylace
hrana	metylacetylen	methylacetylen
hrana	metylacetát	methylacetát
hrana	metylalkohol	methylalkohol
hrana	metylamin	methylamin
hrana	metylaminofenol	methylaminofenol
hrana	metylační	methylační
hrana	metylačně	methylačně
hrana	metylbenzen	methylbenzen
hrana	metylbromid	methylbromid
hrana	metylchlorid	methylchlorid
hrana	metylchlorsilan	methylchlorsilan
hrana	metylcyklohexanol	methylcyklohexanol
hrana	metylderivát	methylderivát
hrana	metylen	methylen
hrana	metylenchlorid	methylenchlorid
hrana	metylendioxyamfetamin	methylendioxyamfetamin
hrana	metylendioxyfenyl	methylendioxyfenyl
hrana	metylendioxyfenylpropan	methylendioxyfenylpropan
hrana	metylenovost	methylenovost
hrana	metylenový	methylenový
hrana	metylenově	methylenově
hrana	metylester	methylester
hrana	metylfenol	methylfenol
hrana	metylfosfonit	methylfosfonit
hrana	metylfosfonyldifluorid	methylfosfonyldifluorid
hrana	metylhydrochinon	methylhydrochinon
hrana	metylkyanid	methylkyanid
hrana	metyllindol	methyllindol
hrana	metylmerkaptan	methylmerkaptan
hrana	metylmetakrylát	methylmetakrylát
hrana	metylnaftalen	methylnaftalen
hrana	metylnatost	methylnatost
hrana	metylnatý	methylnatý
hrana	metylnatě	methylnatě
hrana	metylovost	methylovost
hrana	metylový	methylový
hrana	metylově	methylově
hrana	metylpentanovost	methylpentanovost
hrana	metylpentanový	methylpentanový
hrana	metylpentanově	methylpentanově
hrana	metylpropenovost	methylpropenovost
hrana	metylpropenový	methylpropenový
hrana	metylpropenově	methylpropenově
hrana	metylpyrimidin	methylpyrimidin
hrana	metylpyrrolidon	methylpyrrolidon
hrana	metylresorcinol	methylresorcinol
hrana	metylsalicylát	methylsalicylát
hrana	metylstyren	methylstyren
hrana	metyluracil	methyluracil
hrana	metyprylon	methyprylon
hrana	monochlortrifluoretylen	monochlortrifluorethylen
hrana	monoetylamin	monoethylamin
hrana	monoetylenglykol	monoethylenglykol
hrana	moždíř	hmoždíř
hrana	mytickost	mythickost
hrana	myticky	mythicky
hrana	mytický	mythický
hrana	nitrosodietylamin	nitrosodiethylamin
hrana	nitrosodimentylamin	nitrosodimenthylamin
hrana	oguzskost	oghuzskost
hrana	oguzsky	oghuzsky
hrana	oguzský	oghuzský
hrana	ootéka	oothéka
hrana	opistodomos	opisthodomos
hrana	ortodoxie	orthodoxie
hrana	ortoped	orthoped
hrana	ortopedickost	orthopedickost
hrana	ortopedicky	orthopedicky
hrana	ortopedický	orthopedický
hrana	ortopedka	orthopedka
hrana	ortopedčin	orthopedčin
hrana	ortopedův	orthopedův
hrana	patogenní	pathogenní
hrana	patologickost	pathologickost
hrana	patologicky	pathologicky
hrana	patologický	pathologický
hrana	patologie	pathologie
hrana	patos	pathos
hrana	pittsburgskost	pittsburghskost
hrana	pittsburgsky	pittsburghsky
hrana	pittsburgský	pittsburghský
hrana	pneumotorax	pneumothorax
hrana	polyetylenglykol	polyethylenglykol
hrana	polyetylenovost	polyethylenovost
hrana	polyetylenový	polyethylenový
hrana	polymetylen	polymethylen
hrana	polytetrafluoretylen	polytetrafluorethylen
hrana	pterotorax	pterothorax
hrana	pyretrin	pyrethrin
hrana	pyretroid	pyrethroid
hrana	rejtar	rejthar
hrana	rejtarův	rejtharův
hrana	rozinka	hrozinka
hrana	rozinkovost	hrozinkovost
hrana	rozinkový	hrozinkový
hrana	rozinkově	hrozinkově
hrana	rytmickost	rythmickost
hrana	rytmicky	rythmicky
hrana	rytmický	rythmický
hrana	schizotymní	schizothymní
hrana	schizotymně	schizothymně
hrana	skytskost	skythskost
hrana	skytsky	skythsky
hrana	skytský	skythský
hrana	sotština	sothština
hrana	spondylartritida	spondylarthritida
hrana	sympatie	sympathie
hrana	tamle	tamhle
hrana	tema	thema
hrana	tenle	tenhle
hrana	tenleten	tenhleten
hrana	tetrachloretylen	tetrachlorethylen
hrana	tetrakyanoetylen	tetrakyanoethylen
hrana	tetrametylendisulfotetramin	tetramethylendisulfotetramin
hrana	tiamin	thiamin
hrana	tiol	thiol
hrana	tiolovost	thiolovost
hrana	tiolový	thiolový
hrana	tiolově	thiolově
hrana	tionylchlorid	thionylchlorid
hrana	tolos	tholos
hrana	tomistickost	thomistickost
hrana	tomisticky	thomisticky
hrana	tomistický	thomistický
hrana	tonetka	thonetka
hrana	torax	thorax
hrana	trashmetalovost	thrashmetalovost
hrana	trashmetalový	thrashmetalový
hrana	trashmetalově	thrashmetalově
hrana	trashovost	thrashovost
hrana	trashový	thrashový
hrana	trashově	thrashově
hrana	trichloretylen	trichlorethylen
hrana	trombin	thrombin
hrana	tráckost	thráckost
hrana	trácky	thrácky
hrana	trácký	thrácký
hrana	tujon	thujon
hrana	tylakoid	thylakoid
hrana	tymidin	thymidin
hrana	tymin	thymin
hrana	tymol	thymol
hrana	tymolinovost	thymolinovost
hrana	tymolinový	thymolinový
hrana	tymolinově	thymolinově
hrana	tymus	thymus
hrana	tyreotropin	thyreotropin
hrana	tyroxin	thyroxin
hrana	tóra	thóra
hrana	xantofyl	xanthofyl
hrana	xantogenan	xanthogenan
hrana	xantogenát	xanthogenát
hrana	zalomozenost	zahlomozenost
hrana	zalomození	zahlomození
hrana	zalomozený	zahlomozený
hrana	zalomozeně	zahlomozeně
hrana	zalomozit	zahlomozit
hrana	zalomozitelnost	zahlomozitelnost
hrana	zalomozitelný	zahlomozitelný
hrana	zalomozitelně	zahlomozitelně
hrana	zalomozivší	zahlomozivší
hrana	řebelcovat	hřebelcovat
hrana	řebíček	hřebíček
*
*rodičem v tomto vztahu je slovo obsahující 'h' navíc
*hrana	otec	syn
hrana	Afghancův	Afgancův
hrana	Afghanec	Afganec
hrana	Afghanistan	Afganistan
hrana	Archos	Arcos
hrana	Arthus	Artus
hrana	Baghdád	Bagdád
hrana	Bertha	Berta
hrana	Brueghel	Bruegel
hrana	Brueghelův	Bruegelův
hrana	Chlothar	Chlotar
hrana	Chlotharův	Chlotarův
hrana	Esther	Ester
hrana	Estheřin	Esteřin
hrana	Ethylenglykoldipropionitril	Etylenglykoldipropionitril
hrana	Ghaza	Gaza
hrana	Gotha	Gota
hrana	Hefthalita	Heftalita
hrana	Hefthalitův	Heftalitův
hrana	Helmuth	Helmut
hrana	Hyacinth	Hyacint
hrana	Jonathon	Jonaton
hrana	Juditha	Judita
hrana	Lothar	Lotar
hrana	Lotharův	Lotarův
hrana	Luther	Luter
hrana	Lutherův	Luterův
hrana	Maghreb	Magreb
hrana	Martha	Marta
hrana	Nathalie	Natalie
hrana	Nathan	Natan
hrana	Nathanův	Natanův
hrana	Nazareth	Nazaret
hrana	Othello	Otello
hrana	Othellův	Otellův
hrana	Pittsburgh	Pittsburg
hrana	Richard	Ricard
hrana	Richardův	Ricardův
hrana	Rothenburg	Rotenburg
hrana	Ruth	Rut
hrana	Sabratha	Sabrata
hrana	Samantha	Samanta
hrana	Theodor	Teodor
hrana	Theodorův	Teodorův
hrana	Theofil	Teofil
hrana	Theofilův	Teofilův
hrana	antheridium	anteridium
hrana	antheze	anteze
hrana	anthezin	antezin
hrana	apothecium	apotecium
hrana	archidiákon	arcidiákon
hrana	archipresbyter	arcipresbyter
hrana	asthaxanthin	astaxanthin
hrana	asthenie	astenie
hrana	asthmoidní	astmoidní
hrana	authentickost	autentickost
hrana	authenticky	autenticky
hrana	authentický	autentický
hrana	authentika	autentika
hrana	bioethanol	bioetanol
hrana	biomethan	biometan
hrana	biothermální	biotermální
hrana	biothermálně	biotermálně
hrana	chačkhar	chačkar
hrana	chlordifluorethan	chlordifluoretan
hrana	chlorethan	chloretan
hrana	chlorethanol	chloretanol
hrana	chlorethylen	chloretylen
hrana	chlormethan	chlormetan
hrana	daghestánskost	dagestánskost
hrana	daghestánsky	dagestánsky
hrana	daghestánský	dagestánský
hrana	dichlordifluormethan	dichlordifluormetan
hrana	dichlorethan	dichloretan
hrana	dichlorethylen	dichloretylen
hrana	dichlormethan	dichlormetan
